ID	adj.P.Val	P.Value	Gene.symbol	Gene.title
22580	1.07e-58	1.65e-60	RBMX	RNA binding motif protein, X-linked
42890	1.07e-58	1.65e-60	VDAC2	voltage dependent anion channel 2
18114	1.10e-58	1.70e-60	MRPS18B	mitochondrial ribosomal protein S18B
10704	1.15e-58	1.79e-60		
32168	1.16e-58	1.80e-60		
13734	1.16e-58	1.81e-60		
41554	1.16e-58	1.81e-60	CSDE1	cold shock domain containing E1
16383	1.25e-58	1.95e-60	PITPNB	phosphatidylinositol transfer protein beta
28021	1.25e-58	1.97e-60		
23440	1.25e-58	1.97e-60	PURA	purine rich element binding protein A
21216	1.25e-58	1.98e-60	ATP5E	ATP synthase, H+ transporting, mitochondrial F1 complex, epsilon subunit
39730	1.26e-58	1.99e-60	TIMM50	translocase of inner mitochondrial membrane 50
23940	1.26e-58	2.00e-60	NDUFA2	NADH:ubiquinone oxidoreductase subunit A2
28913	1.31e-58	2.08e-60	FAM189B	family with sequence similarity 189 member B
18940	1.31e-58	2.08e-60	KAT6A	lysine acetyltransferase 6A
31713	1.34e-58	2.13e-60	TAF7	TATA-box binding protein associated factor 7
44068	1.36e-58	2.18e-60	HSPA8	heat shock protein family A (Hsp70) member 8
5094	1.37e-58	2.19e-60	RPS27	ribosomal protein S27
11653	1.37e-58	2.20e-60	RBM8A	RNA binding motif protein 8A
23983	1.47e-58	2.36e-60	NDUFB4	NADH:ubiquinone oxidoreductase subunit B4
20952	1.52e-58	2.45e-60	COQ9	coenzyme Q9
31128	1.63e-58	2.63e-60	OMA1	OMA1 zinc metallopeptidase
18304	1.63e-58	2.64e-60	RTCB	RNA 2',3'-cyclic phosphate and 5'-OH ligase
9541	1.70e-58	2.76e-60	MRPL27	mitochondrial ribosomal protein L27
21483	1.81e-58	2.94e-60		
17241	1.83e-58	2.99e-60		
36841	1.87e-58	3.06e-60	PPCS	phosphopantothenoylcysteine synthetase
28253	1.89e-58	3.10e-60	WWTR1	WW domain containing transcription regulator 1
5686	1.92e-58	3.15e-60	BRD7	bromodomain containing 7
19755	1.92e-58	3.17e-60		
4557	1.94e-58	3.19e-60		
16665	1.94e-58	3.20e-60	CCDC12	coiled-coil domain containing 12
3466	1.95e-58	3.24e-60	RPL23AP7	ribosomal protein L23a pseudogene 7
37422	2.00e-58	3.31e-60		
14999	2.05e-58	3.42e-60	TALDO1	transaldolase 1
4757	2.14e-58	3.57e-60	NACA	nascent polypeptide-associated complex alpha subunit
35905	2.14e-58	3.57e-60	TUBB6	tubulin beta 6 class V
32938	2.26e-58	3.78e-60	DSTN	destrin, actin depolymerizing factor
8648	2.31e-58	3.88e-60	SZRD1	SUZ RNA binding domain containing 1
41252	2.38e-58	4.00e-60	COX4I1	cytochrome c oxidase subunit 4I1
14066	2.46e-58	4.15e-60	FABP5	fatty acid binding protein 5
28725	2.53e-58	4.27e-60	AFTPH	aftiphilin
19251	2.58e-58	4.36e-60	NDUFS4	NADH:ubiquinone oxidoreductase subunit S4
23718	2.60e-58	4.41e-60	PSMB4	proteasome subunit beta 4
8599	2.62e-58	4.46e-60	LGALS3	lectin, galactoside binding soluble 3
967	2.85e-58	4.86e-60		
26238	2.92e-58	4.99e-60	NDUFB3	NADH:ubiquinone oxidoreductase subunit B3
2839	2.94e-58	5.04e-60	YTHDF1	YTH N6-methyladenosine RNA binding protein 1
20920	2.95e-58	5.06e-60	MFF	mitochondrial fission factor
41946	2.95e-58	5.07e-60	CLTA	clathrin light chain A
43551	2.96e-58	5.09e-60		
6863	3.01e-58	5.20e-60	ALYREF	Aly/REF export factor
37087	3.05e-58	5.28e-60	CAMLG	calcium modulating ligand
15113	3.13e-58	5.42e-60	MZT2B	mitotic spindle organizing protein 2B
20586	3.15e-58	5.47e-60	RGPD5	RANBP2-like and GRIP domain containing 5
25156	3.17e-58	5.53e-60	ZNF185	zinc finger protein 185 (LIM domain)
18337	3.17e-58	5.54e-60	RPL36A	ribosomal protein L36a
40322	3.18e-58	5.57e-60	LSM3	LSM3 homolog, U6 small nuclear RNA and mRNA degradation associated
23208	3.22e-58	5.64e-60	GLOD4	glyoxalase domain containing 4
14662	3.22e-58	5.66e-60	SEPHS1	selenophosphate synthetase 1
34898	3.29e-58	5.79e-60	YTHDF2	YTH N6-methyladenosine RNA binding protein 2
16483	3.30e-58	5.81e-60	EEF1B2	eukaryotic translation elongation factor 1 beta 2
30877	3.30e-58	5.82e-60	TMEM246	transmembrane protein 246
26700	3.34e-58	5.91e-60	CFAP36	cilia and flagella associated protein 36
39296	3.38e-58	6.00e-60	RPL18	ribosomal protein L18
30914	3.40e-58	6.04e-60	CD44	CD44 molecule (Indian blood group)
18781	3.40e-58	6.05e-60	ASNSD1	asparagine synthetase domain containing 1
36219	3.45e-58	6.16e-60	DIAPH1	diaphanous related formin 1
31126	3.55e-58	6.34e-60	BOLA2B	bolA family member 2B
28397	3.74e-58	6.70e-60	FAM60A	family with sequence similarity 60 member A
32472	3.88e-58	6.96e-60	TUBA4A	tubulin alpha 4a
38707	3.95e-58	7.11e-60	MRPL52	mitochondrial ribosomal protein L52
39073	4.02e-58	7.25e-60	TUSC2	tumor suppressor candidate 2
27936	4.05e-58	7.32e-60	FABP5	fatty acid binding protein 5
6079	4.06e-58	7.34e-60	RPL9	ribosomal protein L9
38275	4.10e-58	7.44e-60	CASC3	cancer susceptibility candidate 3
27655	4.18e-58	7.59e-60	RAB1A	RAB1A, member RAS oncogene family
35904	4.20e-58	7.65e-60	PFDN5	prefoldin subunit 5
25342	4.26e-58	7.78e-60		
29930	4.34e-58	7.93e-60	RPS2P32	ribosomal protein S2 pseudogene 32
18580	4.41e-58	8.07e-60	RRP8	ribosomal RNA processing 8, methyltransferase, homolog (yeast)
19692	4.59e-58	8.42e-60	GSK3B	glycogen synthase kinase 3 beta
45016	4.60e-58	8.45e-60	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component
27272	5.01e-58	9.23e-60	HIST3H3	histone cluster 3, H3
33370	5.04e-58	9.30e-60	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase
17937	5.06e-58	9.37e-60	SMAD2	SMAD family member 2
17099	5.10e-58	9.46e-60		
29274	5.11e-58	9.51e-60	VTI1B	vesicle transport through interaction with t-SNAREs 1B
19106	5.11e-58	9.52e-60	ZNF525	zinc finger protein 525
44564	5.36e-58	1.00e-59	PPIA	peptidylprolyl isomerase A
36449	5.36e-58	1.00e-59	BRD2	bromodomain containing 2
15632	5.36e-58	1.00e-59	RPAP2	RNA polymerase II associated protein 2
23300	5.37e-58	1.01e-59	TXNL4A	thioredoxin like 4A
34496	5.47e-58	1.03e-59	HIBCH	3-hydroxyisobutyryl-CoA hydrolase
17090	5.57e-58	1.05e-59		
28818	5.69e-58	1.07e-59		
28108	5.70e-58	1.08e-59	PPRC1	peroxisome proliferator-activated receptor gamma, coactivator-related 1
9009	5.79e-58	1.10e-59	AES	amino-terminal enhancer of split
5808	5.80e-58	1.10e-59	PTBP3	polypyrimidine tract binding protein 3
12827	5.83e-58	1.11e-59	DROSHA	drosha ribonuclease III
29158	5.93e-58	1.13e-59	MANF	mesencephalic astrocyte derived neurotrophic factor
14106	6.04e-58	1.15e-59		
1081	6.06e-58	1.16e-59	ATP5J2	ATP synthase, H+ transporting, mitochondrial Fo complex subunit F2
27520	6.08e-58	1.16e-59	TTC3	tetratricopeptide repeat domain 3
27381	6.20e-58	1.19e-59	NDUFAF7	NADH:ubiquinone oxidoreductase complex assembly factor 7
6350	6.31e-58	1.21e-59		
14928	7.04e-58	1.36e-59		
8495	7.10e-58	1.37e-59		
21476	7.20e-58	1.39e-59		
2882	7.29e-58	1.41e-59	PSMD8	proteasome 26S subunit, non-ATPase 8
30380	7.33e-58	1.42e-59	DDT	D-dopachrome tautomerase
7325	7.41e-58	1.44e-59	EIF6	eukaryotic translation initiation factor 6
38577	7.53e-58	1.47e-59	PNN	pinin, desmosome associated protein
23015	7.67e-58	1.50e-59	MRPL43	mitochondrial ribosomal protein L43
37786	8.25e-58	1.61e-59	RNF149	ring finger protein 149
31505	8.87e-58	1.74e-59		
30062	9.21e-58	1.81e-59	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)
1620	9.21e-58	1.81e-59	RPL10	ribosomal protein L10
30984	9.92e-58	1.95e-59	RIC8A	RIC8 guanine nucleotide exchange factor A
6764	1.01e-57	2.00e-59	DYNLL1	dynein light chain LC8-type 1
16595	1.01e-57	2.00e-59		
4561	1.01e-57	2.01e-59		
24366	1.03e-57	2.04e-59		
12778	1.05e-57	2.09e-59	NPM1	nucleophosmin
16864	1.05e-57	2.10e-59	KPNB1	karyopherin subunit beta 1
37833	1.06e-57	2.12e-59	TCEB2	transcription elongation factor B subunit 2
20259	1.07e-57	2.14e-59	PPP1R14B	protein phosphatase 1 regulatory inhibitor subunit 14B
2735	1.09e-57	2.18e-59	HDHD2	haloacid dehalogenase like hydrolase domain containing 2
17321	1.13e-57	2.27e-59		
139	1.15e-57	2.30e-59	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2
13318	1.16e-57	2.34e-59	USP7	ubiquitin specific peptidase 7
41918	1.18e-57	2.39e-59	HNRNPA1L2	heterogeneous nuclear ribonucleoprotein A1-like 2
39062	1.18e-57	2.39e-59	KIAA2013	KIAA2013
26038	1.19e-57	2.40e-59	GSTP1	glutathione S-transferase pi 1
18493	1.19e-57	2.41e-59		
28919	1.22e-57	2.48e-59	AKR1A1	aldo-keto reductase family 1 member A1
45075	1.22e-57	2.49e-59	MED4	mediator complex subunit 4
18514	1.23e-57	2.52e-59		
20085	1.31e-57	2.67e-59	GSTP1	glutathione S-transferase pi 1
20653	1.34e-57	2.75e-59	WDR1	WD repeat domain 1
11457	1.36e-57	2.80e-59	KPNA4	karyopherin subunit alpha 4
15526	1.42e-57	2.92e-59	HSD17B12	hydroxysteroid 17-beta dehydrogenase 12
5500	1.42e-57	2.93e-59	RPL23	ribosomal protein L23
7222	1.42e-57	2.94e-59		
27142	1.44e-57	2.97e-59	SHFM1	split hand/foot malformation (ectrodactyly) type 1
25641	1.46e-57	3.01e-59		
10997	1.50e-57	3.11e-59	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2
11368	1.50e-57	3.11e-59	BANP	BTG3 associated nuclear protein
25563	1.58e-57	3.28e-59	GSTP1	glutathione S-transferase pi 1
33701	1.60e-57	3.33e-59	MRPL21	mitochondrial ribosomal protein L21
41550	1.65e-57	3.45e-59	TMEM9B	TMEM9 domain family member B
18135	1.71e-57	3.57e-59		
45194	1.74e-57	3.64e-59	TRIM33	tripartite motif containing 33
7190	1.78e-57	3.73e-59		
13858	1.79e-57	3.76e-59	REEP3	receptor accessory protein 3
5193	1.90e-57	4.00e-59	USP33	ubiquitin specific peptidase 33
9636	1.90e-57	4.00e-59		
10753	1.90e-57	4.02e-59	MRPL55	mitochondrial ribosomal protein L55
10956	1.95e-57	4.13e-59	RPS20	ribosomal protein S20
17604	1.96e-57	4.16e-59	SPINT2	serine peptidase inhibitor, Kunitz type 2
18048	1.98e-57	4.21e-59		
23125	2.02e-57	4.30e-59	AFTPH	aftiphilin
20344	2.02e-57	4.30e-59	MRPS33	mitochondrial ribosomal protein S33
18346	2.02e-57	4.32e-59	PPIA	peptidylprolyl isomerase A
27698	2.03e-57	4.33e-59	PSME2	proteasome activator subunit 2
14613	2.03e-57	4.34e-59	EMP2	epithelial membrane protein 2
42818	2.04e-57	4.38e-59	EIF3E	eukaryotic translation initiation factor 3 subunit E
41145	2.05e-57	4.41e-59	CHP1	calcineurin like EF-hand protein 1
29846	2.14e-57	4.60e-59		
10459	2.17e-57	4.67e-59	MPST	mercaptopyruvate sulfurtransferase
11172	2.24e-57	4.83e-59	TMED3	transmembrane p24 trafficking protein 3
32469	2.25e-57	4.86e-59	PYGL	phosphorylase, glycogen, liver
21840	2.28e-57	4.95e-59		
5621	2.29e-57	4.97e-59	MTCH1	mitochondrial carrier 1
27535	2.29e-57	4.98e-59	RPS13	ribosomal protein S13
3697	2.31e-57	5.02e-59		
39170	2.33e-57	5.08e-59	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)
7248	2.35e-57	5.14e-59		
25324	2.43e-57	5.33e-59	GSTP1	glutathione S-transferase pi 1
10802	2.54e-57	5.57e-59	RPS27A	ribosomal protein S27a
31287	2.54e-57	5.57e-59		
15973	2.56e-57	5.64e-59	ZFP36L1	ZFP36 ring finger protein like 1
24455	2.63e-57	5.80e-59	UBA52	ubiquitin A-52 residue ribosomal protein fusion product 1
31678	2.65e-57	5.86e-59	RPIA	ribose 5-phosphate isomerase A
29113	2.70e-57	5.98e-59	NAT9	N-acetyltransferase 9 (putative)
15009	2.74e-57	6.06e-59	OVCA2	ovarian tumor suppressor candidate 2
16552	2.75e-57	6.10e-59		
33456	2.77e-57	6.16e-59	APRT	adenine phosphoribosyltransferase
12974	2.77e-57	6.17e-59		
14059	2.86e-57	6.38e-59	TPR	translocated promoter region, nuclear basket protein
17239	2.95e-57	6.59e-59	ARL8A	ADP ribosylation factor like GTPase 8A
40838	2.96e-57	6.62e-59	DDB1	damage specific DNA binding protein 1
29217	2.97e-57	6.65e-59	SNHG19	small nucleolar RNA host gene 19
3073	3.03e-57	6.80e-59	BSDC1	BSD domain containing 1
9565	3.03e-57	6.81e-59		
40467	3.05e-57	6.87e-59	EMP2	epithelial membrane protein 2
28605	3.08e-57	6.94e-59	CALR	calreticulin
27281	3.09e-57	6.98e-59	HYPK	huntingtin interacting protein K
22092	3.11e-57	7.03e-59	SMAD2	SMAD family member 2
36437	3.11e-57	7.04e-59	RBM14	RNA binding motif protein 14
3145	3.13e-57	7.11e-59	MCTS1	MCTS1, re-initiation and release factor
28715	3.17e-57	7.21e-59	SSB	Sjogren syndrome antigen B
6080	3.19e-57	7.25e-59	MIER1	MIER1 transcriptional regulator
6024	3.26e-57	7.44e-59	TPT1	tumor protein, translationally-controlled 1
36842	3.27e-57	7.48e-59	ATP5J	ATP synthase, H+ transporting, mitochondrial Fo complex subunit F6
17624	3.27e-57	7.49e-59		
37081	3.27e-57	7.49e-59	DSG3	desmoglein 3
21638	3.27e-57	7.49e-59	RPL39	ribosomal protein L39
283	3.32e-57	7.64e-59	IMP3	IMP3, U3 small nucleolar ribonucleoprotein
31496	3.39e-57	7.80e-59	ABCB10	ATP binding cassette subfamily B member 10
35386	3.42e-57	7.87e-59	RPL26	ribosomal protein L26
14743	3.54e-57	8.17e-59	RPL34	ribosomal protein L34
21292	3.61e-57	8.34e-59		
15955	3.61e-57	8.36e-59	EIF3D	eukaryotic translation initiation factor 3 subunit D
3280	3.67e-57	8.52e-59	ARF1	ADP ribosylation factor 1
30752	3.76e-57	8.73e-59		
16109	3.84e-57	8.94e-59	FAM136A	family with sequence similarity 136 member A
34083	3.98e-57	9.28e-59	GUK1	guanylate kinase 1
28433	3.98e-57	9.29e-59	GSTP1	glutathione S-transferase pi 1
6919	4.13e-57	9.66e-59	PSMA3-AS1	PSMA3 antisense RNA 1
12860	4.13e-57	9.67e-59	CDH1	cadherin 1
17140	4.15e-57	9.73e-59	CCDC43	coiled-coil domain containing 43
3952	4.16e-57	9.77e-59	PWP1	PWP1 homolog, endonuclein
15496	4.17e-57	9.80e-59	TALDO1	transaldolase 1
28090	4.22e-57	9.94e-59		
25208	4.25e-57	1.00e-58	TACSTD2	tumor-associated calcium signal transducer 2
14664	4.34e-57	1.03e-58	RAB14	RAB14, member RAS oncogene family
42288	4.45e-57	1.05e-58	GRB2	growth factor receptor bound protein 2
22842	4.48e-57	1.06e-58	CUL1	cullin 1
35308	4.65e-57	1.10e-58	MTMR4	myotubularin related protein 4
7480	4.66e-57	1.11e-58		
38813	4.68e-57	1.11e-58	ACTB	actin beta
5086	4.75e-57	1.13e-58	SSRP1	structure specific recognition protein 1
10585	4.78e-57	1.14e-58	TCEB1	transcription elongation factor B subunit 1
4309	4.79e-57	1.15e-58	GHITM	growth hormone inducible transmembrane protein
8895	4.85e-57	1.16e-58	TMEM205	transmembrane protein 205
24220	5.13e-57	1.23e-58	DPY30	dpy-30, histone methyltransferase complex regulatory subunit
37886	5.16e-57	1.24e-58	HEXIM1	hexamethylene bisacetamide inducible 1
42580	5.19e-57	1.25e-58	GOLGB1	golgin B1
25063	5.31e-57	1.28e-58	TRIP4	thyroid hormone receptor interactor 4
30768	5.36e-57	1.29e-58	CTBP1	C-terminal binding protein 1
3004	5.42e-57	1.31e-58	TRAPPC5	trafficking protein particle complex 5
32998	5.53e-57	1.34e-58	TP53TG1	TP53 target 1 (non-protein coding)
30978	5.53e-57	1.34e-58		
38527	5.54e-57	1.35e-58	CMTM6	CKLF like MARVEL transmembrane domain containing 6
20830	5.62e-57	1.37e-58	CDC42	cell division cycle 42
7546	5.63e-57	1.37e-58	INTS4	integrator complex subunit 4
24867	5.73e-57	1.40e-58	MTPAP	mitochondrial poly(A) polymerase
8086	5.93e-57	1.45e-58	HLA-F-AS1	HLA-F antisense RNA 1
21561	5.99e-57	1.46e-58	EIF2B2	eukaryotic translation initiation factor 2B subunit beta
19663	6.01e-57	1.47e-58	NIT2	nitrilase family member 2
17133	6.03e-57	1.48e-58	GSK3B	glycogen synthase kinase 3 beta
6985	6.35e-57	1.56e-58		
4762	6.40e-57	1.58e-58	ATP6V1H	ATPase H+ transporting V1 subunit H
9426	6.47e-57	1.59e-58	RPS28	ribosomal protein S28
14499	6.50e-57	1.60e-58	HSPA8	heat shock protein family A (Hsp70) member 8
26542	6.55e-57	1.62e-58	ARPC5	actin related protein 2/3 complex subunit 5
29506	6.60e-57	1.64e-58	GSTP1	glutathione S-transferase pi 1
16289	6.64e-57	1.65e-58	ANKRD17	ankyrin repeat domain 17
25320	6.84e-57	1.70e-58	RPL7A	ribosomal protein L7a
43230	6.97e-57	1.73e-58		
4030	6.97e-57	1.74e-58	FYTTD1	forty-two-three domain containing 1
1998	6.99e-57	1.74e-58	ZDHHC20	zinc finger DHHC-type containing 20
7451	7.13e-57	1.78e-58	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1
19592	7.31e-57	1.83e-58	FAM20B	family with sequence similarity 20 member B
34684	7.34e-57	1.84e-58	NDUFA3	NADH:ubiquinone oxidoreductase subunit A3
23084	7.63e-57	1.92e-58	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)
27662	8.05e-57	2.02e-58	NCL	nucleolin
44750	8.13e-57	2.05e-58	HSF1	heat shock transcription factor 1
19736	8.18e-57	2.06e-58	RPL21	ribosomal protein L21
11354	8.18e-57	2.06e-58	NTAN1	N-terminal asparagine amidase
8828	8.37e-57	2.12e-58	LY6D	lymphocyte antigen 6 complex, locus D
43651	8.37e-57	2.12e-58	FERMT1	fermitin family member 1
9848	8.37e-57	2.13e-58	NDFIP1	Nedd4 family interacting protein 1
4233	8.37e-57	2.13e-58	ZNF148	zinc finger protein 148
2792	8.50e-57	2.16e-58	EEF1D	eukaryotic translation elongation factor 1 delta
35330	8.66e-57	2.20e-58		
37502	8.73e-57	2.23e-58	GSTP1	glutathione S-transferase pi 1
29057	8.84e-57	2.26e-58	PA2G4	proliferation-associated 2G4
40717	8.96e-57	2.29e-58	GSTP1	glutathione S-transferase pi 1
24827	8.98e-57	2.30e-58	RPL21	ribosomal protein L21
1323	9.00e-57	2.31e-58	TINF2	TERF1 interacting nuclear factor 2
24769	9.02e-57	2.32e-58		
27290	9.20e-57	2.37e-58	PPIA	peptidylprolyl isomerase A
24257	9.28e-57	2.39e-58		
43293	9.31e-57	2.40e-58		
27700	9.55e-57	2.47e-58	IRF2BP2	interferon regulatory factor 2 binding protein 2
33832	9.80e-57	2.53e-58	COPE	coatomer protein complex subunit epsilon
9025	9.98e-57	2.58e-58	ELP2	elongator acetyltransferase complex subunit 2
13724	1.01e-56	2.62e-58	RPS11	ribosomal protein S11
10411	1.02e-56	2.65e-58	RBBP6	RB binding protein 6, ubiquitin ligase
754	1.02e-56	2.66e-58	SRPRA	SRP receptor alpha subunit
16754	1.02e-56	2.66e-58	C19orf43	chromosome 19 open reading frame 43
6922	1.03e-56	2.68e-58	WIPI2	WD repeat domain, phosphoinositide interacting 2
18697	1.03e-56	2.69e-58	CD44	CD44 molecule (Indian blood group)
32251	1.03e-56	2.69e-58	NACA2	nascent polypeptide associated complex alpha subunit 2
4491	1.05e-56	2.75e-58	FKBP3	FK506 binding protein 3
17111	1.06e-56	2.77e-58	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1
30007	1.06e-56	2.79e-58	TADA3	transcriptional adaptor 3
10823	1.06e-56	2.79e-58	KCMF1	potassium channel modulatory factor 1
44498	1.06e-56	2.80e-58		
20534	1.07e-56	2.82e-58	NDUFB7	NADH:ubiquinone oxidoreductase subunit B7
35753	1.07e-56	2.83e-58	RHPN1	rhophilin Rho GTPase binding protein 1
6456	1.08e-56	2.84e-58	PRDX5	peroxiredoxin 5
35475	1.13e-56	3.00e-58		
30506	1.18e-56	3.12e-58	H3F3A	H3 histone, family 3A
13924	1.18e-56	3.13e-58	BTBD1	BTB domain containing 1
9233	1.19e-56	3.15e-58	RPS15A	ribosomal protein S15a
41376	1.19e-56	3.17e-58		
5580	1.22e-56	3.25e-58		
41823	1.22e-56	3.25e-58	H3F3B	H3 histone, family 3B
16288	1.24e-56	3.31e-58	TMEM30B	transmembrane protein 30B
19938	1.24e-56	3.31e-58	CARS2	cysteinyl-tRNA synthetase 2, mitochondrial (putative)
33630	1.25e-56	3.36e-58	RPN1	ribophorin I
30484	1.28e-56	3.45e-58	NDUFAF2	NADH:ubiquinone oxidoreductase complex assembly factor 2
43079	1.35e-56	3.62e-58		
40964	1.36e-56	3.66e-58		
29651	1.38e-56	3.71e-58	VIPAS39	VPS33B interacting protein, apical-basolateral polarity regulator, spe-39 homolog
7122	1.40e-56	3.79e-58	ARL8B	ADP ribosylation factor like GTPase 8B
27271	1.41e-56	3.81e-58	LARP7	La ribonucleoprotein domain family member 7
11683	1.43e-56	3.88e-58	GTF2F2	general transcription factor IIF subunit 2
40736	1.43e-56	3.89e-58	SNF8	SNF8, ESCRT-II complex subunit
3367	1.44e-56	3.92e-58	GRB2	growth factor receptor bound protein 2
37108	1.49e-56	4.06e-58	ARIH2	ariadne RBR E3 ubiquitin protein ligase 2
13098	1.49e-56	4.06e-58	G3BP1	G3BP stress granule assembly factor 1
22323	1.49e-56	4.06e-58	P4HB	prolyl 4-hydroxylase subunit beta
31055	1.50e-56	4.08e-58	ATP1B1	ATPase Na+/K+ transporting subunit beta 1
18795	1.55e-56	4.24e-58	LONP2	lon peptidase 2, peroxisomal
41826	1.55e-56	4.24e-58	COMMD4	COMM domain containing 4
36860	1.57e-56	4.30e-58	GNAQ	G protein subunit alpha q
23464	1.58e-56	4.33e-58	DDX50	DEAD-box helicase 50
25969	1.59e-56	4.36e-58	MRPL35	mitochondrial ribosomal protein L35
15157	1.62e-56	4.45e-58	CTSA	cathepsin A
16975	1.62e-56	4.45e-58	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2
19644	1.62e-56	4.48e-58	CD44	CD44 molecule (Indian blood group)
25361	1.65e-56	4.54e-58	PPHLN1	periphilin 1
26867	1.65e-56	4.57e-58		
37096	1.68e-56	4.64e-58	CHTOP	chromatin target of PRMT1
33621	1.71e-56	4.73e-58	MIF	macrophage migration inhibitory factor (glycosylation-inhibiting factor)
15248	1.71e-56	4.75e-58	PRPF18	pre-mRNA processing factor 18
33118	1.74e-56	4.83e-58	JUP	junction plakoglobin
27803	1.76e-56	4.89e-58	ESRP2	epithelial splicing regulatory protein 2
11553	1.82e-56	5.08e-58	TOMM7	translocase of outer mitochondrial membrane 7
36989	1.82e-56	5.08e-58	PCBD2	pterin-4 alpha-carbinolamine dehydratase 2
22717	1.86e-56	5.18e-58	FAM127B	family with sequence similarity 127 member B
34196	1.86e-56	5.20e-58	COPS6	COP9 signalosome subunit 6
34077	1.88e-56	5.26e-58		
33691	1.93e-56	5.42e-58	SNX1	sorting nexin 1
37232	1.95e-56	5.47e-58	TIPRL	TOR signaling pathway regulator
554	1.97e-56	5.55e-58		
15904	2.01e-56	5.65e-58	EAPP	E2F associated phosphoprotein
13819	2.01e-56	5.66e-58	KDELR1	KDEL endoplasmic reticulum protein retention receptor 1
16853	2.02e-56	5.71e-58	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2
12737	2.06e-56	5.81e-58	GRB2	growth factor receptor bound protein 2
25281	2.08e-56	5.88e-58	MAML1	mastermind like transcriptional coactivator 1
39079	2.08e-56	5.88e-58	RPL21	ribosomal protein L21
30361	2.08e-56	5.89e-58	ACTB	actin beta
18238	2.10e-56	5.97e-58	MYL6B	myosin light chain 6B
43952	2.11e-56	6.00e-58	BUD31	BUD31 homolog
5669	2.12e-56	6.04e-58	TIMM9	translocase of inner mitochondrial membrane 9
29869	2.14e-56	6.09e-58	RPAP1	RNA polymerase II associated protein 1
145	2.20e-56	6.29e-58	CEBPG	CCAAT/enhancer binding protein gamma
2849	2.24e-56	6.39e-58	DNTTIP2	deoxynucleotidyltransferase terminal interacting protein 2
15357	2.27e-56	6.50e-58	GSK3B	glycogen synthase kinase 3 beta
39131	2.27e-56	6.52e-58	PSMC1	proteasome 26S subunit, ATPase 1
24875	2.30e-56	6.60e-58	SF1	splicing factor 1
39599	2.31e-56	6.62e-58	ACTR3	ARP3 actin related protein 3 homolog
41021	2.31e-56	6.65e-58	DENND6A	DENN domain containing 6A
5635	2.35e-56	6.77e-58	COX6B1	cytochrome c oxidase subunit 6B1
26861	2.35e-56	6.78e-58	RPL26L1	ribosomal protein L26 like 1
28875	2.39e-56	6.89e-58	BTF3	basic transcription factor 3
25282	2.43e-56	7.03e-58	CHCHD2	coiled-coil-helix-coiled-coil-helix domain containing 2
3285	2.43e-56	7.03e-58	MRPS21	mitochondrial ribosomal protein S21
12103	2.46e-56	7.14e-58	UBE2K	ubiquitin conjugating enzyme E2 K
23796	2.47e-56	7.16e-58	CDC42	cell division cycle 42
20637	2.51e-56	7.28e-58	SAR1A	secretion associated Ras related GTPase 1A
10342	2.51e-56	7.31e-58	UBE3A	ubiquitin protein ligase E3A
16506	2.52e-56	7.35e-58	RAB3GAP2	RAB3 GTPase activating non-catalytic protein subunit 2
6881	2.53e-56	7.38e-58	EPHX3	epoxide hydrolase 3
