GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
828	4.95e-02	6.19e-04	0.903	3.423304	3.091651	2197.75	CAPS	calcyphosine
100861532	4.95e-02	6.18e-04	0.442	3.423806	1.5149895	280044.63	RNA45SN5	RNA, 45S pre-ribosomal N5
201626	4.96e-02	6.25e-04	0.208	3.4207	0.7129174	415.94	PDE12	phosphodiesterase 12
105369344	4.96e-02	6.27e-04	0.289	-3.419578	-0.988091	51.77	LOC105369344	uncharacterized LOC105369344
254559	4.96e-02	6.28e-04	0.76	-3.419381	-2.5999553	307.22	MIR9-3HG	MIR9-3 host gene
28935	4.97e-02	6.33e-04	0.87	3.416956	2.9728913	355.43	IGKV1-27	immunoglobulin kappa variable 1-27
8836	4.97e-02	6.31e-04	0.516	-3.41774	-1.7625438	512.86	GGH	gamma-glutamyl hydrolase
89886	4.99e-02	6.41e-04	0.62	-3.413595	-2.1147582	85.79	SLAMF9	SLAM family member 9
2272	4.99e-02	6.49e-04	0.518	3.410414	1.7669731	53.03	FHIT	fragile histidine triad diadenosine triphosphatase
8637	4.99e-02	6.49e-04	0.303	3.410395	1.0333735	152.67	EIF4EBP3	eukaryotic translation initiation factor 4E binding protein 3
56133	4.99e-02	6.42e-04	0.723	3.413381	2.4670348	134.1	PCDHB2	protocadherin beta 2
54922	4.99e-02	6.45e-04	0.552	-3.411812	-1.8820854	1085.08	RASIP1	Ras interacting protein 1
100996291	5.03e-02	6.59e-04	0.914	3.406007	3.1132063	34.93	LINC01993	long intergenic non-protein coding RNA 1993
106631777	5.03e-02	6.57e-04	0.446	3.406919	1.5187664	284037.1	RNA45SN1	RNA, 45S pre-ribosomal N1
1510	5.04e-02	6.69e-04	1.119	-3.401996	-3.8082371	226	CTSE	cathepsin E
23171	5.04e-02	6.66e-04	0.426	3.403127	1.4506973	334.22	GPD1L	glycerol-3-phosphate dehydrogenase 1 like
161725	5.04e-02	6.67e-04	0.527	-3.402831	-1.7936118	127.83	OTUD7A	OTU deubiquitinase 7A
2941	5.09e-02	6.78e-04	0.535	3.398306	1.8171145	355.56	GSTA4	glutathione S-transferase alpha 4
107984281	5.10e-02	6.88e-04	0.787	3.394382	2.6715348	17.69	LOC107984281	uncharacterized LOC107984281
9154	5.10e-02	6.87e-04	0.886	-3.394719	-3.0066851	35.02	SLC28A1	solute carrier family 28 member 1
81558	5.10e-02	6.88e-04	0.368	3.394461	1.2506907	254.41	FAM117A	family with sequence similarity 117 member A
23493	5.20e-02	7.04e-04	0.754	3.387976	2.5558453	369.68	HEY2	hes related family bHLH transcription factor with YRPW motif 2
57535	5.25e-02	7.13e-04	1.042	3.384707	3.5276242	1103.02	ELAPOR1	endosome-lysosome associated apoptosis and autophagy regulator 1
1029	5.25e-02	7.15e-04	0.778	-3.383578	-2.6336354	3201.44	CDKN2A	cyclin dependent kinase inhibitor 2A
8029	5.25e-02	7.20e-04	0.483	3.38198	1.6335656	74.67	CUBN	cubilin
3045	5.25e-02	7.21e-04	1.044	-3.381322	-3.5294572	173.83	HBD	hemoglobin subunit delta
101929331	5.34e-02	7.37e-04	0.61	-3.375466	-2.0606033	43.09	LINC02975	long intergenic non-protein coding RNA 2975
29122	5.36e-02	7.46e-04	0.878	-3.372014	-2.9615446	37.02	PRSS50	serine protease 50
1949	5.36e-02	7.47e-04	0.658	3.371824	2.2190369	141.94	EFNB3	ephrin B3
8537	5.36e-02	7.42e-04	0.859	3.373486	2.8990783	215.89	BCAS1	brain enriched myelin associated protein 1
3083	5.42e-02	7.59e-04	0.851	-3.367372	-2.8668871	47.51	HGFAC	HGF activator
2328	5.54e-02	7.85e-04	0.491	3.357965	1.6470969	19.5	FMO3	flavin containing dimethylaniline monoxygenase 3
107983993	5.54e-02	7.83e-04	0.665	-3.358649	-2.2319619	1709.53	UPK3BL2	uroplakin 3B like 2
105378568	5.54e-02	7.82e-04	0.675	-3.359041	-2.2686815	18.15	LOC105378568	uncharacterized LOC105378568
56853	5.54e-02	7.87e-04	0.742	-3.357291	-2.4908381	31.49	CELF4	CUGBP Elav-like family member 4
96626	5.55e-02	7.91e-04	0.565	3.355973	1.8948318	143.24	LIMS3	LIM zinc finger domain containing 3
5604	5.71e-02	8.17e-04	0.26	-3.347031	-0.8700244	904.18	MAP2K1	mitogen-activated protein kinase kinase 1
6911	5.73e-02	8.23e-04	0.531	-3.345017	-1.7763719	168.72	TBX6	T-box transcription factor 6
2705	5.76e-02	8.29e-04	1.224	3.342807	4.0911471	172.35	GJB1	gap junction protein beta 1
1894	5.76e-02	8.35e-04	0.416	-3.340893	-1.3904449	764.24	ECT2	epithelial cell transforming 2
430	5.76e-02	8.36e-04	0.901	-3.340643	-3.009056	561.91	ASCL2	achaete-scute family bHLH transcription factor 2
102723354	5.76e-02	8.39e-04	0.437	-3.339576	-1.4599505	42.32	LINC02298	long intergenic non-protein coding RNA 2298
100134938	5.84e-02	8.56e-04	0.7	-3.334064	-2.3339459	1669.9	UPK3BL1	uroplakin 3B like 1
647946	5.84e-02	8.56e-04	0.65	-3.333963	-2.1674845	15.47	MIR924HG	MIR924 host gene
80270	5.91e-02	8.70e-04	0.49	-3.329605	-1.6328816	731.16	HSD3B7	hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7
100775107	5.93e-02	8.80e-04	0.226	3.326479	0.7523331	84.52	RBM5-AS1	RBM5 antisense RNA 1
109864271	5.93e-02	8.79e-04	0.441	3.32656	1.4680141	299891.02	RNA45SN4	RNA, 45S pre-ribosomal N4
112268313	5.98e-02	8.90e-04	0.444	3.323289	1.4754281	1714.25	LOC112268313	
102724428	6.01e-02	8.97e-04	0.517	-3.321113	-1.7170845	1141.08	LOC102724428	salt inducible kinase 1B (putative)
9028	6.06e-02	9.08e-04	0.61	-3.317663	-2.0232487	186.11	RHBDL1	rhomboid like 1
10180	6.06e-02	9.14e-04	0.239	3.315714	0.7933972	1350.49	RBM6	RNA binding motif protein 6
100048912	6.06e-02	9.14e-04	0.607	-3.315889	-2.0143046	49.47	CDKN2B-AS1	CDKN2B antisense RNA 1
109910379	6.36e-02	9.65e-04	0.449	3.300641	1.4814162	283403.14	RNA45SN3	RNA, 45S pre-ribosomal N3
2258	6.36e-02	9.65e-04	0.473	3.300462	1.5598285	31.58	FGF13	fibroblast growth factor 13
109864279	6.39e-02	9.74e-04	0.443	3.297961	1.4615504	292776.1	RNA45SN2	RNA, 45S pre-ribosomal N2
100288695	6.63e-02	1.02e-03	0.608	3.284783	1.9959344	321.16	LIMS4	LIM zinc finger domain containing 4
80335	6.63e-02	1.02e-03	0.242	3.283802	0.7958115	2409.08	WDR82	WD repeat domain 82
2905	6.63e-02	1.01e-03	0.537	-3.286508	-1.7636763	43.69	GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C
645553	6.63e-02	1.02e-03	0.915	-3.284174	-3.0066595	77.14	IGFL2-AS1	IGFL2 antisense RNA 1
26610	6.65e-02	1.03e-03	0.271	-3.282276	-0.8893256	191.57	ELP4	elongator acetyltransferase complex subunit 4
107986874	6.65e-02	1.03e-03	0.568	3.281272	1.8627796	19.52	LOC107986874	replaced by ID 6641
105371056	6.66e-02	1.04e-03	0.789	-3.279475	-2.5868876	40.02	LOC105371056	
340542	6.66e-02	1.04e-03	0.79	3.278731	2.5895729	50.05	BEX5	brain expressed X-linked 5
29091	6.67e-02	1.05e-03	0.993	3.277704	3.2542627	152.93	STXBP6	syntaxin binding protein 6
10592	6.68e-02	1.05e-03	0.354	-3.276372	-1.1609483	654.03	SMC2	structural maintenance of chromosomes 2
102725231	6.71e-02	1.06e-03	0.614	-3.274026	-2.0118866	43.55	LOC102725231	uncharacterized LOC102725231
9585	6.77e-02	1.08e-03	0.311	-3.269095	-1.016423	344.59	KIF20B	kinesin family member 20B
145873	6.77e-02	1.08e-03	0.685	-3.26877	-2.2397542	27.71	MESP2	mesoderm posterior bHLH transcription factor 2
91442	6.77e-02	1.08e-03	0.377	-3.26957	-1.2310207	97.36	FAAP24	FA core complex associated protein 24
91461	6.78e-02	1.08e-03	0.833	3.267633	2.7222927	565.24	PKDCC	protein kinase domain containing, cytoplasmic
2843	6.81e-02	1.09e-03	0.642	-3.265341	-2.0978443	31.26	GPR20	G protein-coupled receptor 20
112268421	6.84e-02	1.11e-03	0.764	3.262275	2.4933237	15.59	LOC112268421	
256236	6.84e-02	1.10e-03	0.575	3.262688	1.8758976	206.84	NAPSB	napsin B aspartic peptidase, pseudogene
90268	6.92e-02	1.12e-03	0.242	-3.257983	-0.7874026	1112.35	OTULIN	OTU deubiquitinase with linear linkage specificity
55630	6.97e-02	1.13e-03	0.651	-3.254863	-2.1205167	1175.43	SLC39A4	solute carrier family 39 member 4
105379481	6.98e-02	1.14e-03	0.499	3.253584	1.6228469	1224.7	LOC105379481	uncharacterized LOC105379481
9625	6.99e-02	1.15e-03	0.646	-3.251151	-2.0994017	377.21	AATK	apoptosis associated tyrosine kinase
390940	6.99e-02	1.15e-03	0.572	-3.250511	-1.8600424	111.41	PINLYP	phospholipase A2 inhibitor and LY6/PLAUR domain containing
23762	6.99e-02	1.15e-03	0.685	-3.251239	-2.2268559	570.63	OSBP2	oxysterol binding protein 2
125228	7.06e-02	1.17e-03	0.28	-3.246886	-0.909005	280.42	FAM210A	family with sequence similarity 210 member A
4337	7.12e-02	1.18e-03	0.442	3.243699	1.4338091	397.05	MOCS1	molybdenum cofactor synthesis 1
8564	7.13e-02	1.19e-03	0.398	-3.242401	-1.2908258	123.67	KMO	kynurenine 3-monooxygenase
146547	7.16e-02	1.19e-03	0.552	-3.240368	-1.7896156	88.39	PRSS36	serine protease 36
256714	7.20e-02	1.20e-03	0.769	-3.237827	-2.4901485	161.14	MAP7D2	MAP7 domain containing 2
79644	7.21e-02	1.22e-03	0.351	3.234864	1.134605	766.2	SRD5A3	steroid 5 alpha-reductase 3
5071	7.21e-02	1.21e-03	0.61	3.235719	1.9729642	31.04	PRKN	parkin RBR E3 ubiquitin protein ligase
221981	7.21e-02	1.22e-03	0.643	3.233377	2.0795526	127.66	THSD7A	thrombospondin type 1 domain containing 7A
284739	7.21e-02	1.22e-03	0.62	-3.233218	-2.003318	112.98	C20orf204	chromosome 20 open reading frame 204
129080	7.21e-02	1.22e-03	0.919	3.234658	2.9720441	509.48	EMID1	EMI domain containing 1
994	7.32e-02	1.25e-03	0.525	-3.227903	-1.6940696	3596.96	CDC25B	cell division cycle 25B
401190	7.34e-02	1.26e-03	1.027	3.225481	3.3127644	20.1	RGS7BP	regulator of G protein signaling 7 binding protein
102724153	7.34e-02	1.26e-03	0.705	-3.225314	-2.272531	37.92	FLVCR2-AS1	FLVCR2 antisense RNA 1
64145	7.35e-02	1.26e-03	0.195	3.223895	0.6289117	712.57	RBSN	rabenosyn, RAB effector
147920	7.37e-02	1.27e-03	0.855	-3.222299	-2.7537844	337.59	IGFL2	IGF like family member 2
10635	7.47e-02	1.29e-03	0.308	-3.217572	-0.9919766	134.99	RAD51AP1	RAD51 associated protein 1
26140	7.55e-02	1.32e-03	0.341	3.212438	1.0952653	378.79	TTLL3	tubulin tyrosine ligase like 3
8876	7.55e-02	1.32e-03	0.865	3.212589	2.7777374	136.29	VNN1	vanin 1
105370113	7.55e-02	1.32e-03	0.768	-3.211542	-2.4659673	24.38	LOC105370113	uncharacterized LOC105370113
55086	7.55e-02	1.32e-03	0.694	-3.211341	-2.2299411	34.29	RADX	RPA1 related single stranded DNA binding protein, X-linked
9848	7.56e-02	1.33e-03	0.846	3.209876	2.7141733	229.16	MFAP3L	microfibril associated protein 3 like
100507500	7.58e-02	1.34e-03	0.732	-3.207396	-2.3487629	149.66	EGFR-AS1	EGFR antisense RNA 1
150094	7.58e-02	1.34e-03	0.523	-3.20745	-1.6779791	1119.93	SIK1	salt inducible kinase 1
84246	7.59e-02	1.34e-03	0.311	-3.206332	-0.9959509	399.67	MED10	mediator complex subunit 10
9319	7.67e-02	1.36e-03	0.483	-3.202416	-1.5456637	585.77	TRIP13	thyroid hormone receptor interactor 13
306	7.74e-02	1.38e-03	0.43	-3.199017	-1.3746647	602.3	ANXA3	annexin A3
55209	7.83e-02	1.40e-03	0.209	3.194928	0.6675244	2789.65	SETD5	SET domain containing 5
3795	7.94e-02	1.42e-03	0.543	-3.189757	-1.73276	167.67	KHK	ketohexokinase
50650	7.94e-02	1.43e-03	0.407	3.188486	1.2983985	794.39	ARHGEF3	Rho guanine nucleotide exchange factor 3
401562	7.94e-02	1.43e-03	0.826	3.18842	2.6323813	40.72	LCNL1	lipocalin like 1
6649	7.98e-02	1.44e-03	0.442	3.186073	1.4070288	574.7	SOD3	superoxide dismutase 3
55716	7.99e-02	1.45e-03	0.178	3.18494	0.566417	786.42	LMBR1L	limb development membrane protein 1 like
912	8.06e-02	1.46e-03	0.341	3.181602	1.0862671	28.72	CD1D	CD1d molecule
199223	8.07e-02	1.48e-03	0.403	3.179383	1.2814162	113.17	TTC21A	tetratricopeptide repeat domain 21A
389203	8.07e-02	1.48e-03	0.228	3.178628	0.7244306	191.79	SMIM20	small integral membrane protein 20
118738	8.07e-02	1.47e-03	0.571	-3.17961	-1.8144757	91.74	ZNF488	zinc finger protein 488
10642	8.07e-02	1.48e-03	1.142	-3.17791	-3.6305354	359.38	IGF2BP1	insulin like growth factor 2 mRNA binding protein 1
116028	8.13e-02	1.50e-03	0.423	-3.174931	-1.34166	357.8	RMI2	RecQ mediated genome instability 2
138065	8.22e-02	1.52e-03	1.042	3.170874	3.3030228	277.54	RNF183	ring finger protein 183
54918	8.22e-02	1.52e-03	0.324	3.170023	1.0263516	1108.13	CMTM6	CKLF like MARVEL transmembrane domain containing 6
84961	8.27e-02	1.54e-03	0.182	3.167406	0.5779803	633.26	FBXL20	F-box and leucine rich repeat protein 20
57047	8.29e-02	1.55e-03	0.547	-3.165323	-1.7318234	15.25	PLSCR2	phospholipid scramblase 2
57573	8.29e-02	1.55e-03	0.644	3.165682	2.0392758	124.58	ZNF471	zinc finger protein 471
7508	8.30e-02	1.56e-03	0.181	3.163999	0.5727095	855.74	XPC	XPC complex subunit, DNA damage recognition and repair factor
79677	8.31e-02	1.56e-03	0.268	-3.162852	-0.8466344	540.63	SMC6	structural maintenance of chromosomes 6
57165	8.32e-02	1.57e-03	0.628	-3.1617	-1.9845485	121.14	GJC2	gap junction protein gamma 2
1047	8.38e-02	1.59e-03	1.038	3.158202	3.2794561	133.96	CLGN	calmegin
4157	8.38e-02	1.59e-03	0.485	-3.158175	-1.5328458	384.58	MC1R	melanocortin 1 receptor
80235	8.41e-02	1.60e-03	0.309	-3.156107	-0.974597	187.6	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z
149095	8.45e-02	1.61e-03	0.443	-3.153955	-1.3969884	52.2	DCST1	DC-STAMP domain containing 1
6521	8.47e-02	1.62e-03	0.904	-3.152589	-2.8513032	23.41	SLC4A1	solute carrier family 4 member 1 (Diego blood group)
140686	8.48e-02	1.62e-03	0.683	-3.151564	-2.1534466	16.38	WFDC3	WAP four-disulfide core domain 3
57471	8.50e-02	1.65e-03	0.912	3.147601	2.8690388	67.52	ERMN	ermin
105377068	8.50e-02	1.65e-03	0.691	3.146854	2.1745857	22.68	LINC02009	long intergenic non-protein coding RNA 2009
117144	8.50e-02	1.65e-03	0.644	-3.147296	-2.0255139	22.38	CATSPER1	cation channel sperm associated 1
100132815	8.50e-02	1.65e-03	0.506	3.147132	1.592347	224.6	IPO5P1	importin 5 pseudogene 1
730005	8.50e-02	1.64e-03	0.649	3.148682	2.0445504	29.4	SEC14L6	SEC14 like lipid binding 6
339803	8.50e-02	1.66e-03	0.401	-3.145398	-1.2621098	88.03	C2orf74-DT	C2orf74 divergent transcript
548644	8.50e-02	1.66e-03	0.575	-3.145262	-1.8069801	1605.5	POLR2J3	RNA polymerase II subunit J3
9861	8.67e-02	1.70e-03	0.232	3.138138	0.7284719	752.61	PSMD6	proteasome 26S subunit, non-ATPase 6
107985343	8.67e-02	1.70e-03	0.605	-3.138029	-1.8988857	24.38	LINC01836	long intergenic non-protein coding RNA 1836
59353	8.97e-02	1.77e-03	0.667	3.127064	2.0859232	23.2	TMEM35A	transmembrane protein 35A
2099	9.04e-02	1.79e-03	0.803	3.123723	2.5079275	2126.77	ESR1	estrogen receptor 1
246721	9.04e-02	1.79e-03	0.594	-3.123263	-1.8553429	1648.55	POLR2J2	RNA polymerase II subunit J2
101927911	9.06e-02	1.80e-03	0.48	-3.121864	-1.4979638	35.32	LOC101927911	uncharacterized LOC101927911
2037	9.12e-02	1.81e-03	0.526	3.119359	1.6417297	1176.21	EPB41L2	erythrocyte membrane protein band 4.1 like 2
105374809	9.16e-02	1.83e-03	0.376	-3.116353	-1.1708721	247.69	LOC105374809	uncharacterized LOC105374809
122060	9.16e-02	1.83e-03	0.715	3.116644	2.2284334	135.74	SLAIN1	SLAIN motif family member 1
6819	9.26e-02	1.86e-03	0.942	3.111332	2.9309149	42.93	SULT1C2	sulfotransferase family 1C member 2
5144	9.26e-02	1.86e-03	0.591	-3.110983	-1.8377165	501.37	PDE4D	phosphodiesterase 4D
230	9.26e-02	1.86e-03	0.498	-3.111334	-1.5493918	629.43	ALDOC	aldolase, fructose-bisphosphate C
931	9.30e-02	1.88e-03	0.967	3.109025	3.0056316	114.85	MS4A1	membrane spanning 4-domains A1
130733	9.35e-02	1.89e-03	0.842	3.106662	2.6143226	123.7	TMEM178A	transmembrane protein 178A
930	9.37e-02	1.90e-03	0.663	3.105226	2.0590321	116.26	CD19	CD19 molecule
165186	9.41e-02	1.91e-03	0.515	3.103341	1.5992562	73.85	TOGARAM2	TOG array regulator of axonemal microtubules 2
341056	9.42e-02	1.92e-03	0.331	-3.102	-1.0257428	78.08	LOC341056	SUMO1 activating enzyme subunit 1 pseudogene
23281	9.55e-02	1.96e-03	0.594	-3.096795	-1.8404189	22.77	MTUS2	microtubule associated scaffold protein 2
675	9.55e-02	1.96e-03	0.401	-3.096655	-1.2424798	214.44	BRCA2	BRCA2 DNA repair associated
5649	9.61e-02	1.98e-03	1.122	3.093956	3.4715779	114.07	RELN	reelin
83401	9.68e-02	2.00e-03	0.732	-3.090223	-2.2615226	36.68	ELOVL3	ELOVL fatty acid elongase 3
124222	9.68e-02	2.00e-03	0.546	-3.090929	-1.6865987	1402.13	PAQR4	progestin and adipoQ receptor family member 4
54962	9.84e-02	2.04e-03	0.249	-3.084609	-0.7680211	206.71	TIPIN	TIMELESS interacting protein
4726	9.88e-02	2.05e-03	0.414	-3.082647	-1.2776052	2069.28	NDUFS6	NADH:ubiquinone oxidoreductase subunit S6
5055	9.98e-02	2.08e-03	0.938	-3.079003	-2.8878885	1108.87	SERPINB2	serpin family B member 2
107986126	1.00e-01	2.09e-03	0.466	-3.076996	-1.43447	480.59	LOC107986126	uncharacterized LOC107986126
112268412	1.00e-01	2.11e-03	0.386	-3.074215	-1.1880308	57.78	LOC112268412	uncharacterized LOC112268412
23276	1.00e-01	2.10e-03	0.234	3.07552	0.7200956	498.08	KLHL18	kelch like family member 18
26206	1.00e-01	2.11e-03	0.512	3.074728	1.5744308	50.06	SPAG8	sperm associated antigen 8
8110	1.01e-01	2.12e-03	0.536	3.072358	1.6459233	26.6	DPF3	double PHD fingers 3
4804	1.01e-01	2.13e-03	0.744	-3.070904	-2.2861004	253.3	NGFR	nerve growth factor receptor
4171	1.02e-01	2.15e-03	0.475	-3.0686	-1.4567542	2513.61	MCM2	minichromosome maintenance complex component 2
5630	1.03e-01	2.18e-03	0.748	-3.064176	-2.2926507	58.31	PRPH	peripherin
23336	1.03e-01	2.19e-03	0.413	-3.063429	-1.2636755	407.55	SYNM	synemin
84911	1.03e-01	2.19e-03	0.672	3.063142	2.0594663	60.02	ZNF382	zinc finger protein 382
5881	1.03e-01	2.21e-03	0.636	-3.060635	-1.9464518	332.21	RAC3	Rac family small GTPase 3
79173	1.03e-01	2.22e-03	0.498	-3.059599	-1.5223165	152.23	BRME1	break repair meiotic recombinase recruitment factor 1
10016	1.04e-01	2.23e-03	0.269	-3.05742	-0.8228677	1725.38	PDCD6	programmed cell death 6
339290	1.04e-01	2.23e-03	0.493	-3.057333	-1.5069112	365.53	LINC00667	long intergenic non-protein coding RNA 667
259266	1.04e-01	2.24e-03	0.458	-3.056368	-1.4012065	895.96	ASPM	assembly factor for spindle microtubules
389493	1.04e-01	2.25e-03	1.174	-3.055093	-3.5866199	38.67	NUPR2	nuclear protein 2, transcriptional regulator
100533107	1.04e-01	2.25e-03	0.414	-3.055576	-1.2642628	1081.79	RTEL1-TNFRSF6B	RTEL1-TNFRSF6B readthrough (NMD candidate)
56999	1.05e-01	2.31e-03	0.557	3.047395	1.6987614	457.14	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9
115265	1.05e-01	2.32e-03	0.879	3.046424	2.6780214	75.79	DDIT4L	DNA damage inducible transcript 4 like
9985	1.05e-01	2.29e-03	0.465	3.049994	1.4169779	741.81	REC8	REC8 meiotic recombination protein
9143	1.05e-01	2.30e-03	0.723	-3.048691	-2.2050295	165.44	SYNGR3	synaptogyrin 3
92340	1.05e-01	2.29e-03	0.457	3.049273	1.3936084	209.1	PRR29	proline rich 29
6261	1.05e-01	2.32e-03	0.603	-3.046017	-1.8369671	509.65	RYR1	ryanodine receptor 1
84215	1.05e-01	2.32e-03	0.673	-3.046419	-2.0496799	38.92	ZNF541	zinc finger protein 541
101927377	1.05e-01	2.30e-03	0.449	3.047974	1.3682698	26.88	LOC101927377	uncharacterized LOC101927377
388581	1.05e-01	2.33e-03	0.83	-3.044592	-2.5258489	60.37	C1QTNF12	C1q and TNF related 12
133686	1.05e-01	2.35e-03	0.354	-3.042514	-1.0759571	316.21	NADK2	NAD kinase 2, mitochondrial
5241	1.05e-01	2.35e-03	0.885	3.042471	2.6922819	205.84	PGR	progesterone receptor
933	1.05e-01	2.34e-03	0.789	3.043567	2.4009798	172.21	CD22	CD22 molecule
10055	1.06e-01	2.37e-03	0.317	-3.03938	-0.9638498	2269.24	SAE1	SUMO1 activating enzyme subunit 1
8771	1.06e-01	2.37e-03	0.51	-3.039968	-1.5507557	581.93	TNFRSF6B	TNF receptor superfamily member 6b
110006325	1.06e-01	2.38e-03	0.268	-3.038448	-0.8132305	408.46	PPIP5K1P1-CATSPER2	PPIP5K1P1-CATSPER2 readthrough
132158	1.06e-01	2.40e-03	0.36	3.036068	1.0938977	295.68	GLYCTK	glycerate kinase
83592	1.07e-01	2.41e-03	0.469	-3.034161	-1.4242691	72.64	AKR1E2	aldo-keto reductase family 1 member E2
54913	1.07e-01	2.41e-03	0.584	-3.034736	-1.7712148	607.28	RPP25	ribonuclease P and MRP subunit p25
51122	1.07e-01	2.44e-03	0.231	-3.031024	-0.7003611	336.47	COMMD2	COMM domain containing 2
79980	1.07e-01	2.44e-03	0.299	-3.031166	-0.9048383	304	DSN1	DSN1 component of MIS12 kinetochore complex
83988	1.07e-01	2.45e-03	0.734	3.029965	2.2227827	384.12	NCALD	neurocalcin delta
101929705	1.08e-01	2.47e-03	0.701	-3.026405	-2.1215972	104.3	SCIRT	stem cell inhibitory RNA transcript
51143	1.10e-01	2.51e-03	0.269	3.021795	0.812083	424.99	DYNC1LI1	dynein cytoplasmic 1 light intermediate chain 1
197021	1.11e-01	2.54e-03	0.344	-3.019083	-1.0399366	33.87	LCTL	lactase like
284723	1.11e-01	2.55e-03	0.296	3.016764	0.8923839	72.02	SLC25A34	solute carrier family 25 member 34
64979	1.11e-01	2.56e-03	0.396	-3.0158	-1.1957601	629.06	MRPL36	mitochondrial ribosomal protein L36
6470	1.11e-01	2.57e-03	0.509	-3.015106	-1.5350618	798.74	SHMT1	serine hydroxymethyltransferase 1
1059	1.11e-01	2.56e-03	0.378	-3.015656	-1.1398976	3347.71	CENPB	centromere protein B
28783	1.11e-01	2.55e-03	1.25	3.017293	3.7731175	21.19	IGLV5-37	immunoglobulin lambda variable 5-37
4173	1.12e-01	2.60e-03	0.308	-3.011543	-0.9269857	3332.12	MCM4	minichromosome maintenance complex component 4
3787	1.12e-01	2.60e-03	0.828	-3.011902	-2.4928317	175.29	KCNS1	potassium voltage-gated channel modifier subfamily S member 1
84820	1.12e-01	2.61e-03	0.487	-3.010738	-1.4656037	1399.02	POLR2J4	RNA polymerase II subunit J4, pseudogene
112268144	1.13e-01	2.64e-03	0.379	-3.006302	-1.1381251	41.89	LOC112268144	
525	1.17e-01	2.74e-03	0.747	-2.995667	-2.2372971	283.78	ATP6V1B1	ATPase H+ transporting V1 subunit B1
22859	1.17e-01	2.74e-03	0.599	2.996001	1.7936482	1393.31	ADGRL1	adhesion G protein-coupled receptor L1
107984670	1.18e-01	2.78e-03	0.584	-2.99127	-1.746065	20.1	LOC107984670	uncharacterized LOC107984670
51364	1.18e-01	2.79e-03	0.915	2.989497	2.7350608	118.77	ZMYND10	zinc finger MYND-type containing 10
10403	1.19e-01	2.81e-03	0.332	-2.987911	-0.9925896	233.65	NDC80	NDC80 kinetochore complex component
23331	1.19e-01	2.82e-03	0.531	2.986743	1.5869492	800.49	TTC28	tetratricopeptide repeat domain 28
10736	1.19e-01	2.84e-03	0.761	-2.984288	-2.2720318	201.1	SIX2	SIX homeobox 2
6490	1.19e-01	2.84e-03	0.601	-2.984362	-1.7932023	163.05	PMEL	premelanosome protein
4628	1.19e-01	2.84e-03	0.39	2.984903	1.1647003	1351.63	MYH10	myosin heavy chain 10
284217	1.20e-01	2.86e-03	0.82	2.982318	2.4465407	356.72	LAMA1	laminin subunit alpha 1
8863	1.20e-01	2.90e-03	0.367	-2.978389	-1.0942578	558.03	PER3	period circadian regulator 3
1163	1.20e-01	2.89e-03	0.402	-2.979007	-1.1971056	846.41	CKS1B	CDC28 protein kinase regulatory subunit 1B
51203	1.20e-01	2.89e-03	0.344	-2.978971	-1.025343	845.08	NUSAP1	nucleolar and spindle associated protein 1
221830	1.22e-01	2.95e-03	0.178	-2.972503	-0.5301491	330.57	POLR1F	RNA polymerase I subunit F
5143	1.23e-01	2.96e-03	0.622	2.971398	1.8495041	33.52	PDE4C	phosphodiesterase 4C
58494	1.23e-01	2.97e-03	0.517	2.970902	1.5356014	169.44	JAM2	junctional adhesion molecule 2
100526693	1.24e-01	3.02e-03	0.249	2.965329	0.73978	619.47	ARPC4-TTLL3	ARPC4-TTLL3 readthrough
64417	1.24e-01	3.02e-03	0.341	-2.965394	-1.0122063	139.06	TMEM267	transmembrane protein 267
