GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
728194	4.41e-04	4.81e-06	0.4169	4.5727318	1.9063882	12.62	RSPH10B2	radial spoke head 10 homolog B2
10635	4.41e-04	4.83e-06	0.2657	-4.571973	-1.2146113	174.18	RAD51AP1	RAD51 associated protein 1
23416	4.41e-04	4.84e-06	0.3641	4.5717106	1.66434	66.65	KCNH3	potassium voltage-gated channel subfamily H member 3
90141	4.41e-04	4.77e-06	0.2028	-4.574742	-0.9275349	140.27	EFCAB11	EF-hand calcium binding domain 11
51676	4.41e-04	4.80e-06	0.3795	-4.5731469	-1.7356803	439.11	ASB2	ankyrin repeat and SOCS box containing 2
5327	4.74e-04	5.27e-06	0.5589	-4.5539298	-2.5450291	6013.91	PLAT	plasminogen activator, tissue type
10655	4.74e-04	5.22e-06	0.9142	-4.5555665	-4.1648777	56	DMRT2	doublesex and mab-3 related transcription factor 2
105371083	4.74e-04	5.27e-06	0.4231	-4.5538596	-1.9266042	9.09	LOC105371083	uncharacterized LOC105371083
10252	4.77e-04	5.32e-06	0.2783	4.5516718	1.2667491	335.12	SPRY1	sprouty RTK signaling antagonist 1
9837	4.92e-04	5.52e-06	0.2298	-4.5441395	-1.0441527	494.53	GINS1	GINS complex subunit 1
57565	4.93e-04	5.55e-06	0.8448	4.5427787	3.8377947	63.27	KLHL14	kelch like family member 14
80235	5.22e-04	5.90e-06	0.2547	-4.5300656	-1.1538853	279.22	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z
7272	5.22e-04	5.92e-06	0.2343	-4.5290877	-1.0612772	257.42	TTK	TTK protein kinase
8317	5.24e-04	6.00e-06	0.3035	-4.5265472	-1.3736702	279.98	CDC7	cell division cycle 7
55906	5.24e-04	5.99e-06	0.365	4.526867	1.6523417	47.59	ZC4H2	zinc finger C4H2-type containing
4173	5.25e-04	6.02e-06	0.2083	-4.5255531	-0.9424869	3935.55	MCM4	minichromosome maintenance complex component 4
641518	5.31e-04	6.12e-06	0.4296	4.5221001	1.9426428	22.14	LEF1-AS1	LEF1 antisense RNA 1
93035	5.32e-04	6.15e-06	0.8569	4.5210263	3.8740637	219.68	PKHD1L1	PKHD1 like 1
105378499	5.51e-04	6.40e-06	0.405	4.5128813	1.8278973	11.16	HSPA12A-AS1	HSPA12A antisense RNA 1
138311	5.66e-04	6.61e-06	0.3549	4.5060342	1.5991182	230.52	DIPK1B	divergent protein kinase domain 1B
5649	5.75e-04	6.73e-06	0.7395	4.5021956	3.3295227	55.74	RELN	reelin
64105	5.81e-04	6.83e-06	0.2769	-4.4989053	-1.2459067	202.36	CENPK	centromere protein K
146429	5.94e-04	7.01e-06	0.5866	4.493462	2.6359598	9.42	SLC22A31	solute carrier family 22 member 31
377047	5.95e-04	7.05e-06	0.6157	-4.4921452	-2.7659759	13.63	PRSS45P	serine protease 45, pseudogene
11004	5.98e-04	7.11e-06	0.2422	-4.4903341	-1.0873446	979.51	KIF2C	kinesin family member 2C
105373552	6.03e-04	7.20e-06	0.3732	4.487835	1.6747441	15.61	LOC105373552	uncharacterized LOC105373552
219595	6.03e-04	7.22e-06	0.4042	4.4869506	1.813438	12.46	FOLH1B	folate hydrolase 1B (pseudogene)
8833	6.04e-04	7.26e-06	0.1921	-4.485835	-0.8615051	1571.17	GMPS	guanine monophosphate synthase
220001	6.16e-04	7.43e-06	0.4304	4.4809865	1.9286752	31.24	VWCE	von Willebrand factor C and EGF domains
146857	6.34e-04	7.68e-06	0.4291	-4.4738187	-1.9198868	1152.75	SLFN13	schlafen family member 13
107985297	6.42e-04	7.81e-06	0.2959	-4.4704127	-1.3227492	30.16	LOC107985297	replaced by ID 10036
2346	6.50e-04	7.93e-06	0.4227	4.4670144	1.888101	38.73	FOLH1	folate hydrolase 1
7060	6.55e-04	8.12e-06	0.5399	4.4619325	2.4090676	136.66	THBS4	thrombospondin 4
145873	6.55e-04	8.10e-06	0.4929	-4.4624974	-2.199543	42.03	MESP2	mesoderm posterior bHLH transcription factor 2
199699	6.55e-04	8.18e-06	0.5928	-4.4604672	-2.6443775	9	DAND5	DAN domain BMP antagonist family member 5
79980	6.55e-04	8.17e-06	0.2643	-4.4607403	-1.1787837	425.15	DSN1	DSN1 component of MIS12 kinetochore complex
388849	6.55e-04	8.10e-06	0.2609	4.462655	1.164384	24.04	CCDC188	coiled-coil domain containing 188
2334	6.55e-04	8.14e-06	0.6963	4.4614103	3.1064621	99.48	AFF2	ALF transcription elongation factor 2
348793	6.56e-04	8.25e-06	0.2163	-4.4585923	-0.9642868	271.77	WDR53	WD repeat domain 53
101928745	6.56e-04	8.23e-06	0.3886	4.4591446	1.7327089	58.67	LL21NC02-21A1.1	uncharacterized LL21NC02-21A1.1
5789	6.68e-04	8.42e-06	0.6677	4.4541703	2.9739598	75.96	PTPRD	protein tyrosine phosphatase receptor type D
105373424	6.77e-04	8.61e-06	0.481	-4.4495127	-2.1401798	70.94	LOC105373424	uncharacterized LOC105373424
11113	6.77e-04	8.58e-06	0.239	-4.4501586	-1.0634097	1022.48	CIT	citron rho-interacting serine/threonine kinase
28412	6.81e-04	8.69e-06	0.5695	4.4475095	2.53285	111.22	IGHV3-66	immunoglobulin heavy variable 3-66
8785	6.91e-04	8.84e-06	0.4799	-4.4437047	-2.1325326	10.26	MATN4	matrilin 4
115827	6.97e-04	8.94e-06	0.6862	4.4412328	3.047577	16.75	RAB3C	RAB3C, member RAS oncogene family
2912	7.15e-04	9.23e-06	0.4322	4.4345083	1.9164898	39.52	GRM2	glutamate metabotropic receptor 2
26074	7.15e-04	9.24e-06	0.5292	4.4341761	2.346745	8.34	CFAP61	cilia and flagella associated protein 61
100288413	7.19e-04	9.33e-06	0.367	-4.4322592	-1.626551	172.17	ERVMER34-1	endogenous retrovirus group MER34 member 1, envelope
51203	7.21e-04	9.39e-06	0.2821	-4.4306502	-1.2496887	1178.01	NUSAP1	nucleolar and spindle associated protein 1
2636	7.26e-04	9.48e-06	1.0149	-4.4286652	-4.4945836	37.97	GBX1	gastrulation brain homeobox 1
56945	7.27e-04	9.53e-06	0.1819	-4.4275794	-0.805171	522.74	MRPS22	mitochondrial ribosomal protein S22
4990	7.28e-04	9.57e-06	0.8042	-4.4266063	-3.5598055	5.41	SIX6	SIX homeobox 6
107985050	7.34e-04	9.69e-06	0.2829	-4.4240496	-1.251634	86.11	LOC107985050	
346673	7.42e-04	9.83e-06	0.7457	-4.4209174	-3.2964845	17.35	STRA8	stimulated by retinoic acid 8
731424	7.64e-04	1.02e-05	0.5447	4.413912	2.4043284	34.56	MIR3945HG	MIR3945 host gene
55888	7.66e-04	1.02e-05	0.3119	4.4124121	1.3761653	37.77	ZKSCAN7	zinc finger with KRAB and SCAN domains 7
55282	7.70e-04	1.03e-05	0.4003	4.4106045	1.7654219	12.53	LRRC36	leucine rich repeat containing 36
1124	7.84e-04	1.05e-05	0.4277	4.406062	1.8845845	63.77	CHN2	chimerin 2
64067	7.87e-04	1.06e-05	0.5154	4.4043544	2.269839	35.53	NPAS3	neuronal PAS domain protein 3
221692	7.88e-04	1.06e-05	0.2544	4.4035408	1.1202863	169.49	PHACTR1	phosphatase and actin regulator 1
55861	7.98e-04	1.08e-05	0.2527	-4.3999535	-1.1120465	398.46	DBNDD2	dysbindin domain containing 2
10855	8.11e-04	1.11e-05	0.307	-4.3954951	-1.3493461	374.03	HPSE	heparanase
91893	8.11e-04	1.11e-05	0.2348	4.3951478	1.032093	44.35	FDXACB1	ferredoxin-fold anticodon binding domain containing 1
8817	8.12e-04	1.11e-05	0.6191	4.3936188	2.7200262	32.68	FGF18	fibroblast growth factor 18
3706	8.12e-04	1.12e-05	0.4021	-4.3932601	-1.7666954	61.69	ITPKA	inositol-trisphosphate 3-kinase A
10112	8.31e-04	1.15e-05	0.2237	-4.3876906	-0.9813818	1042.74	KIF20A	kinesin family member 20A
133022	8.40e-04	1.16e-05	0.485	4.3844049	2.1262369	8.99	TRAM1L1	translocation associated membrane protein 1 like 1
401022	8.48e-04	1.18e-05	0.3643	-4.3817174	-1.5963525	232.27	HAGLR	HOXD antisense growth-associated long non-coding RNA
84133	8.64e-04	1.20e-05	0.2887	4.3769264	1.2635067	371.74	ZNRF3	zinc and ring finger 3
80329	8.71e-04	1.22e-05	0.4621	-4.3745025	-2.0215525	30.38	ULBP1	UL16 binding protein 1
375057	8.79e-04	1.23e-05	0.5171	4.3717679	2.2607043	54.94	STUM	stum, mechanosensory transduction mediator homolog
8110	8.79e-04	1.24e-05	0.4833	4.3703137	2.1122695	34.44	DPF3	double PHD fingers 3
79968	8.79e-04	1.24e-05	0.2683	-4.3708153	-1.1726978	442.14	WDR76	WD repeat domain 76
84648	8.83e-04	1.25e-05	1.0042	-4.3680005	-4.3862362	661.33	LCE3D	late cornified envelope 3D
60401	8.83e-04	1.25e-05	0.5338	4.3679278	2.3315003	52.19	EDA2R	ectodysplasin A2 receptor
105374986	8.91e-04	1.27e-05	0.5768	-4.3645127	-2.5176282	36.13	LOC105374986	uncharacterized LOC105374986
107984128	8.91e-04	1.28e-05	0.4902	4.3638112	2.1391524	16.87	LOC107984128	uncharacterized LOC107984128
146177	8.91e-04	1.28e-05	0.6498	4.3640708	2.8357814	17.06	VWA3A	von Willebrand factor A domain containing 3A
57650	9.01e-04	1.30e-05	0.3174	-4.3607584	-1.38401	326.52	CIP2A	cellular inhibitor of PP2A
400720	9.11e-04	1.31e-05	0.3916	4.3576565	1.7066155	45.39	ZNF772	zinc finger protein 772
4171	9.18e-04	1.33e-05	0.3319	-4.3553626	-1.4454565	3270.67	MCM2	minichromosome maintenance complex component 2
10753	9.44e-04	1.37e-05	0.6927	4.3485484	3.0121479	16.76	CAPN9	calpain 9
115265	9.60e-04	1.40e-05	0.6742	4.3436279	2.9285512	30.89	DDIT4L	DNA damage inducible transcript 4 like
2564	9.60e-04	1.40e-05	0.407	-4.3435657	-1.7680262	3924.15	GABRE	gamma-aminobutyric acid type A receptor subunit epsilon
3698	9.86e-04	1.45e-05	0.5616	4.3368088	2.4357674	16.32	ITIH2	inter-alpha-trypsin inhibitor heavy chain 2
105373020	1.00e-03	1.47e-05	0.3508	-4.3331233	-1.5202036	18.85	LOC105373020	uncharacterized LOC105373020
150365	1.00e-03	1.48e-05	0.5687	-4.331366	-2.4633046	893.43	MEI1	meiotic double-stranded break formation protein 1
10715	1.03e-03	1.52e-05	0.4529	4.3261347	1.9591994	35.56	CERS1	ceramide synthase 1
112616	1.03e-03	1.52e-05	0.3464	4.325439	1.4984639	303.47	CMTM7	CKLF like MARVEL transmembrane domain containing 7
126567	1.03e-03	1.53e-05	0.4999	-4.3238049	-2.1615219	59.27	C2CD4C	C2 calcium dependent domain containing 4C
375593	1.06e-03	1.58e-05	0.3243	-4.3173871	-1.4000108	67.01	TRIM73	tripartite motif containing 73
23336	1.06e-03	1.59e-05	0.3091	-4.3163105	-1.3343552	571.48	SYNM	synemin
6470	1.06e-03	1.59e-05	0.2248	-4.3154768	-0.9702927	780.76	SHMT1	serine hydroxymethyltransferase 1
57461	1.08e-03	1.64e-05	0.1587	-4.3088689	-0.6838087	502.68	ISY1	ISY1 splicing factor homolog
86	1.08e-03	1.65e-05	0.204	-4.308	-0.8787895	1124	ACTL6A	actin like 6A
283212	1.08e-03	1.64e-05	0.4404	-4.3086085	-1.8975922	301.71	KLHL35	kelch like family member 35
100130418	1.08e-03	1.64e-05	0.3619	-4.3088625	-1.5594342	148.56	CECR7	cat eye syndrome chromosome region, candidate 7
11073	1.08e-03	1.65e-05	0.2793	-4.30714	-1.203053	1239.07	TOPBP1	DNA topoisomerase II binding protein 1
401115	1.11e-03	1.70e-05	0.3837	4.3015155	1.6506357	226.68	C4orf48	chromosome 4 open reading frame 48
54830	1.12e-03	1.72e-05	0.3426	-4.2990412	-1.4726724	108.7	NUP62CL	nucleoporin 62 C-terminal like
23354	1.13e-03	1.74e-05	0.2129	-4.295266	-0.9145336	816.05	HAUS5	HAUS augmin like complex subunit 5
26150	1.13e-03	1.75e-05	0.343	-4.2950324	-1.4732458	209.71	RIBC2	RIB43A domain with coiled-coils 2
100507297	1.15e-03	1.79e-05	0.2906	-4.2900671	-1.246665	68.51	TMEM44-AS1	TMEM44 antisense RNA 1
5982	1.18e-03	1.83e-05	0.1951	-4.2849466	-0.8359925	775.52	RFC2	replication factor C subunit 2
26212	1.19e-03	1.85e-05	0.8485	-4.282403	-3.6336227	12.27	OR2B6	olfactory receptor family 2 subfamily B member 6
5111	1.19e-03	1.87e-05	0.2281	-4.2798217	-0.9762562	1949.47	PCNA	proliferating cell nuclear antigen
23236	1.19e-03	1.88e-05	0.426	4.2787631	1.8226748	134.32	PLCB1	phospholipase C beta 1
24141	1.19e-03	1.88e-05	0.5157	4.279156	2.2069389	131.81	LAMP5	lysosomal associated membrane protein family member 5
64849	1.19e-03	1.87e-05	0.4429	4.2801668	1.8958566	53.82	SLC13A3	solute carrier family 13 member 3
2013	1.22e-03	1.92e-05	0.253	-4.2737861	-1.081073	6670.6	EMP2	epithelial membrane protein 2
100128191	1.22e-03	1.93e-05	0.2283	-4.2724196	-0.9754401	246.57	TMPO-AS1	TMPO antisense RNA 1
2018	1.22e-03	1.94e-05	0.6054	4.2713986	2.5857782	84.02	EMX2	empty spiracles homeobox 2
8693	1.25e-03	1.99e-05	0.4552	4.2661674	1.941909	170.22	GALNT4	polypeptide N-acetylgalactosaminyltransferase 4
55722	1.26e-03	2.01e-05	0.3105	-4.2637722	-1.3238734	893.35	CEP72	centrosomal protein 72
166348	1.27e-03	2.04e-05	0.6849	-4.2604412	-2.9180632	200.15	KBTBD12	kelch repeat and BTB domain containing 12
342510	1.27e-03	2.04e-05	0.5941	4.2606582	2.5313269	88.98	CD300E	CD300e molecule
80000	1.27e-03	2.04e-05	0.4166	4.2607132	1.7750761	48.17	GREB1L	GREB1 like retinoic acid receptor coactivator
51053	1.28e-03	2.06e-05	0.2571	-4.2580224	-1.0947924	405.89	GMNN	geminin DNA replication inhibitor
122060	1.30e-03	2.11e-05	0.5241	4.252983	2.2289277	62.73	SLAIN1	SLAIN motif family member 1
3674	1.30e-03	2.11e-05	0.4041	-4.2525648	-1.7183116	110.3	ITGA2B	integrin subunit alpha 2b
63910	1.30e-03	2.12e-05	0.3788	4.2516037	1.6103335	230.52	SLC17A9	solute carrier family 17 member 9
440570	1.30e-03	2.13e-05	0.7422	-4.2508594	-3.1549695	12.22	LOC440570	uncharacterized LOC440570
118738	1.32e-03	2.16e-05	0.3831	-4.2472705	-1.6270432	122.45	ZNF488	zinc finger protein 488
100101148	1.36e-03	2.23e-05	0.358	-4.2404564	-1.5180723	54.28	LOC100101148	FKBP prolyl isomerase 6 pseudogene
112268042	1.37e-03	2.26e-05	0.3936	4.2378805	1.6678922	24.72	DOCK8-AS2	DOCK8 antisense RNA 2
101929574	1.37e-03	2.27e-05	0.3811	-4.2369563	-1.6146761	12.86	TSPAN14-AS1	TSPAN14 antisense RNA 1
100996307	1.38e-03	2.28e-05	0.4174	-4.2352363	-1.7678124	112.18	LIPE-AS1	LIPE antisense RNA 1
100506380	1.38e-03	2.30e-05	0.3765	-4.2333423	-1.5937093	119.59	RNF32-DT	RNF32 divergent transcript
388182	1.38e-03	2.29e-05	0.3291	-4.234132	-1.3933061	21.83	SPATA41	spermatogenesis associated 41
2187	1.38e-03	2.30e-05	0.2555	-4.2332058	-1.0815222	112.49	FANCB	FA complementation group B
54535	1.40e-03	2.35e-05	0.2254	-4.2289697	-0.9532526	932.05	CCHCR1	coiled-coil alpha-helical rod protein 1
2956	1.41e-03	2.37e-05	0.2254	-4.2272272	-0.952642	1363.97	MSH6	mutS homolog 6
56163	1.42e-03	2.38e-05	0.4849	-4.2256324	-2.0489166	95.23	RNF17	ring finger protein 17
3883	1.49e-03	2.51e-05	0.8142	-4.2142169	-3.4310889	21.44	KRT33A	keratin 33A
51122	1.49e-03	2.52e-05	0.1817	-4.2128071	-0.7656675	402.07	COMMD2	COMM domain containing 2
105372709	1.49e-03	2.52e-05	0.2892	-4.2125903	-1.2182487	91.63	LOC105372709	uncharacterized LOC105372709
100528030	1.50e-03	2.54e-05	0.4387	4.2107856	1.8471656	164.65	POC1B-GALNT4	POC1B-GALNT4 readthrough
149095	1.50e-03	2.58e-05	0.296	-4.207659	-1.2454558	67.53	DCST1	DC-STAMP domain containing 1
28455	1.50e-03	2.57e-05	0.6654	4.2086034	2.8005565	118.39	IGHV2-26	immunoglobulin heavy variable 2-26
107984763	1.50e-03	2.58e-05	0.2517	-4.2075394	-1.0592121	27.97	LOC107984763	uncharacterized LOC107984763
107985293	1.50e-03	2.57e-05	0.2978	-4.2085146	-1.2532498	41.47	LOC107985293	uncharacterized LOC107985293
283710	1.50e-03	2.59e-05	0.4657	4.206427	1.9588503	57.58	LINC03034	long intergenic non-protein coding RNA 3034
23234	1.51e-03	2.61e-05	0.2005	-4.2050611	-0.8429842	726.8	DNAJC9	DnaJ heat shock protein family (Hsp40) member C9
27319	1.52e-03	2.64e-05	0.4446	4.202589	1.8686108	51.23	BHLHE22	basic helix-loop-helix family member e22
4174	1.52e-03	2.64e-05	0.2688	-4.2022206	-1.1294818	3647.7	MCM5	minichromosome maintenance complex component 5
28809	1.54e-03	2.69e-05	0.5674	4.1986218	2.3824998	957.44	IGLV3-1	immunoglobulin lambda variable 3-1
90273	1.54e-03	2.69e-05	0.3642	4.1979908	1.5290438	62.51	CEACAM21	CEA cell adhesion molecule 21
220108	1.54e-03	2.70e-05	0.4214	4.1971004	1.7686486	60.9	FAM124A	family with sequence similarity 124 member A
57507	1.55e-03	2.73e-05	0.5463	4.1950723	2.2919216	198.24	ZNF608	zinc finger protein 608
5452	1.55e-03	2.73e-05	0.3165	4.1947818	1.327722	548.6	POU2F2	POU class 2 homeobox 2
102724638	1.56e-03	2.75e-05	0.5722	4.1931486	2.3995115	240.08	LOC102724638	uncharacterized LOC102724638
4131	1.58e-03	2.79e-05	0.5241	4.1901264	2.1958687	1326.53	MAP1B	microtubule associated protein 1B
5352	1.58e-03	2.81e-05	0.3747	-4.1883576	-1.5694894	1208.98	PLOD2	procollagen-lysine,2-oxoglutarate 5-dioxygenase 2
5890	1.61e-03	2.86e-05	0.1683	-4.1839532	-0.7042698	136.67	RAD51B	RAD51 paralog B
7694	1.61e-03	2.87e-05	0.4905	4.1833421	2.0517619	82.55	ZNF135	zinc finger protein 135
285141	1.66e-03	2.97e-05	0.6097	4.1757064	2.5459896	28.82	ERICH2	glutamate rich 2
254528	1.68e-03	3.01e-05	0.8088	-4.1728221	-3.3751557	25.09	MEIOB	meiosis specific with OB-fold
10343	1.70e-03	3.05e-05	0.4145	-4.1695583	-1.7281523	30.22	PKDREJ	polycystin family receptor for egg jelly
5558	1.71e-03	3.08e-05	0.1917	-4.1675321	-0.7987643	185.94	PRIM2	DNA primase subunit 2
107984640	1.71e-03	3.08e-05	0.9701	-4.1672825	-4.0428036	12.09	LBHD2	LBH domain containing 2
1852	1.71e-03	3.09e-05	0.571	-4.1666729	-2.3790315	198.46	DUSP9	dual specificity phosphatase 9
983	1.76e-03	3.20e-05	0.2482	-4.1590519	-1.0322149	560.67	CDK1	cyclin dependent kinase 1
9735	1.78e-03	3.25e-05	0.2602	-4.1554988	-1.0812373	935.3	KNTC1	kinetochore associated 1
28826	1.79e-03	3.27e-05	0.5453	4.1538331	2.2649301	141.01	IGLV1-36	immunoglobulin lambda variable 1-36
27239	1.82e-03	3.33e-05	0.401	4.1495973	1.6638713	52.47	GPR162	G protein-coupled receptor 162
55706	1.84e-03	3.36e-05	0.173	-4.1472556	-0.7176208	667	NDC1	NDC1 transmembrane nucleoporin
2348	1.84e-03	3.37e-05	0.8299	4.1467274	3.4414683	73.19	FOLR1	folate receptor alpha
78995	1.85e-03	3.41e-05	0.2693	-4.1442656	-1.1160276	247.6	HROB	homologous recombination factor with OB-fold
286826	1.87e-03	3.46e-05	0.2136	-4.1409468	-0.88461	134.46	LIN9	lin-9 DREAM MuvB core complex component
22979	1.89e-03	3.50e-05	0.4379	4.1380445	1.8119171	85.01	EFR3B	EFR3 homolog B
2819	1.91e-03	3.54e-05	0.4163	4.1353258	1.7215336	18.59	GPD1	glycerol-3-phosphate dehydrogenase 1
80150	1.92e-03	3.58e-05	0.6672	4.1332195	2.7577471	894.82	ASRGL1	asparaginase and isoaspartyl peptidase 1
1414	1.92e-03	3.58e-05	0.3856	4.1327544	1.5937811	9.11	CRYBB1	crystallin beta B1
9369	1.93e-03	3.61e-05	0.5683	4.1311993	2.3479387	27.01	NRXN3	neurexin 3
3249	1.99e-03	3.74e-05	0.7591	4.1229807	3.1298495	70.11	HPN	hepsin
81610	1.99e-03	3.74e-05	0.2281	-4.1230668	-0.9405292	856.21	FAM83D	family with sequence similarity 83 member D
64789	1.99e-03	3.76e-05	0.1692	-4.1219934	-0.6972584	184.65	EXO5	exonuclease 5
85443	1.99e-03	3.78e-05	0.5395	4.1203839	2.2227945	14.41	DCLK3	doublecortin like kinase 3
5067	1.99e-03	3.77e-05	0.7471	4.1210386	3.0787374	13.22	CNTN3	contactin 3
5420	1.99e-03	3.78e-05	0.3984	4.1204137	1.6414845	1674.86	PODXL	podocalyxin like
90506	2.04e-03	3.87e-05	0.3566	4.1148557	1.467368	56.05	LRRC46	leucine rich repeat containing 46
1123	2.05e-03	3.90e-05	0.3842	4.1134045	1.580432	165.27	CHN1	chimerin 1
83990	2.09e-03	4.00e-05	0.3469	-4.1077279	-1.4251478	303.08	BRIP1	BRCA1 interacting helicase 1
10024	2.13e-03	4.09e-05	0.2329	-4.1025589	-0.9554778	675.41	TROAP	trophinin associated protein
101927023	2.14e-03	4.10e-05	0.7922	-4.1015368	-3.2491964	21.31	LOC101927023	uncharacterized LOC101927023
11130	2.14e-03	4.12e-05	0.2213	-4.100453	-0.9072856	960.72	ZWINT	ZW10 interacting kinetochore protein
828	2.20e-03	4.24e-05	0.6637	4.0937873	2.7172135	1225.08	CAPS	calcyphosine
107986874	2.31e-03	4.47e-05	0.3807	4.0817585	1.5539407	13.41	LOC107986874	replaced by ID 6641
10117	2.36e-03	4.57e-05	0.4567	4.0767936	1.861778	7.48	ENAM	enamelin
116154	2.36e-03	4.59e-05	0.5544	-4.0755309	-2.2596629	18.9	PHACTR3	phosphatase and actin regulator 3
105369699	2.38e-03	4.62e-05	0.5183	4.0738481	2.1113169	12.98	LOC105369699	uncharacterized LOC105369699
10721	2.38e-03	4.65e-05	0.3262	-4.0724594	-1.3285231	452.31	POLQ	DNA polymerase theta
117166	2.39e-03	4.67e-05	0.4781	-4.0716696	-1.9468306	67.04	WFIKKN1	WAP, follistatin/kazal, immunoglobulin, kunitz and netrin domain containing 1
112267871	2.41e-03	4.73e-05	0.9544	-4.0687073	-3.8830773	7.02	LOC112267871	uncharacterized LOC112267871
28444	2.43e-03	4.78e-05	0.5769	4.0663124	2.345861	534.56	IGHV3-21	immunoglobulin heavy variable 3-21
90381	2.45e-03	4.82e-05	0.2975	-4.0640616	-1.2090487	610.72	TICRR	TOPBP1 interacting checkpoint and replication regulator
100293516	2.46e-03	4.86e-05	0.1661	4.0621372	0.6747626	190.95	ZNF587B	zinc finger protein 587B
100526739	2.53e-03	5.00e-05	0.2142	-4.0555218	-0.8686263	82.35	CENPS-CORT	CENPS-CORT readthrough
57082	2.54e-03	5.04e-05	0.3045	-4.0539297	-1.2344146	447.29	KNL1	kinetochore scaffold 1
1163	2.54e-03	5.06e-05	0.2416	-4.0527721	-0.9792457	811.33	CKS1B	CDC28 protein kinase regulatory subunit 1B
85416	2.54e-03	5.09e-05	0.5585	-4.0516651	-2.2629713	65.44	ZIC5	Zic family member 5
91768	2.54e-03	5.09e-05	0.3581	4.0513851	1.4509826	273.9	CABLES1	Cdk5 and Abl enzyme substrate 1
2847	2.54e-03	5.08e-05	0.5096	4.0520626	2.0650794	12.78	MCHR1	melanin concentrating hormone receptor 1
404217	2.55e-03	5.12e-05	0.5356	4.0500994	2.169341	189.52	CTXN1	cortexin 1
2297	2.57e-03	5.16e-05	0.5392	-4.0480925	-2.1829124	141.41	FOXD1	forkhead box D1
7693	2.58e-03	5.20e-05	0.3788	4.0463686	1.5328826	162.81	ZNF134	zinc finger protein 134
29780	2.60e-03	5.26e-05	0.2662	4.0439568	1.0763778	283.71	PARVB	parvin beta
378708	2.61e-03	5.29e-05	0.2136	-4.0424263	-0.8635007	90.87	CENPS	centromere protein S
79884	2.63e-03	5.35e-05	0.4418	4.0396746	1.7845427	86.42	MAP9	microtubule associated protein 9
144193	2.63e-03	5.35e-05	0.6272	-4.0396234	-2.5335816	33.01	AMDHD1	amidohydrolase domain containing 1
102723170	2.63e-03	5.34e-05	0.7166	4.0402889	2.8951884	67.34	IGHV3-64D	immunoglobulin heavy variable 3-64D
105379152	2.65e-03	5.41e-05	0.4552	-4.0370364	-1.8375277	35.25	PRDM6-AS1	PRDM6 antisense RNA 1
9232	2.66e-03	5.45e-05	0.2973	-4.0353626	-1.1995864	1033.7	PTTG1	PTTG1 regulator of sister chromatid separation, securin
6491	2.67e-03	5.49e-05	0.263	-4.0339204	-1.0611119	526.17	STIL	STIL centriolar assembly protein
22897	2.68e-03	5.50e-05	0.1456	4.0332722	0.5870714	701.77	CEP164	centrosomal protein 164
79733	2.69e-03	5.55e-05	0.2934	-4.0312824	-1.182673	306.38	E2F8	E2F transcription factor 8
23135	2.69e-03	5.56e-05	0.1899	4.0308724	0.7652903	1522.28	KDM6B	lysine demethylase 6B
107984118	2.73e-03	5.66e-05	0.635	4.0266702	2.5571225	15.71	LOC107984118	uncharacterized LOC107984118
146713	2.73e-03	5.65e-05	0.4219	4.0270933	1.6991042	20.61	RBFOX3	RNA binding fox-1 homolog 3
54892	2.75e-03	5.72e-05	0.2536	-4.0241105	-1.0204871	783.4	NCAPG2	non-SMC condensin II complex subunit G2
386757	2.75e-03	5.72e-05	0.4794	-4.0240223	-1.9291874	252.58	SLC6A10P	solute carrier family 6 member 10, pseudogene
55065	2.76e-03	5.76e-05	0.4549	-4.0224241	-1.829723	233.78	SLC52A1	solute carrier family 52 member 1
230	2.76e-03	5.77e-05	0.4386	-4.0218994	-1.7641547	959.31	ALDOC	aldolase, fructose-bisphosphate C
80321	2.83e-03	5.94e-05	0.2489	-4.015124	-0.9994515	323.88	CEP70	centrosomal protein 70
107985852	2.83e-03	5.96e-05	0.9359	-4.0145692	-3.7573157	6.38	LOC107985852	
83461	2.85e-03	5.99e-05	0.1825	-4.0131876	-0.732308	440.4	CDCA3	cell division cycle associated 3
121268	2.86e-03	6.04e-05	0.322	-4.0113819	-1.2917098	52.24	RHEBL1	RHEB like 1
122416	2.87e-03	6.08e-05	0.369	-4.0098487	-1.4795004	1733.69	ANKRD9	ankyrin repeat domain 9
7494	2.90e-03	6.14e-05	0.3122	4.0072476	1.2511017	3571.87	XBP1	X-box binding protein 1
